cruise_id,ID,lat (deg N),long (deg W),day_of_month,day_of_year,depth,allox,but19,chlb,chlc12,chlc3,diadinox,fucox,hex19,hplchla,pctDVa,pctDVb,perid,POC,PON,turnchl,year,zea
hudapr97,173432,43.237,65.463,20,110,10,0.00855,0.02556,0.01056,0.06936,0.00346,0.01498,0.12572,0.03261,0.27279,0,0,0.01044,M,M,0.45,1997,0
hudapr97,173441,42.66,64.132,21,111,10,0.01555,0.0502,0.02496,0.30624,0.02566,0.04085,0.38077,0.05248,1.03692,0,0,0,M,M,2.69,1997,0.00312
hudapr97,173443,42.66,64.132,21,111,30,0.0058,0.03993,0.04014,0.3636,0.01896,0.0606,0.64764,0.12784,1.82538,0,0,0,M,M,2.75,1997,0.00283
hudapr97,173467,42.539,61.394,22,112,10,0.00635,0.03965,0.01326,0.12096,0.01351,0.0493,0.24595,0,0.61156,0,0,0.01786,183.9555556,29.24444444,1.07,1997,0.00099
hudapr97,173468,42.539,61.394,22,112,28,0.0057,0.04462,0.0318,0.3174,0.03125,0.06514,0.73836,0.05052,1.56218,0,0,0.04608,259.1111111,39.15555556,2.49,1997,0
hudapr97,173476,44.136,58.18,24,114,30,0,0.05759,0.05499,1.12788,0.18864,0.2209,2.1546,0.16593,4.64125,0,0,0.09558,477.4,68.73333333,7.22,1997,0
hudapr97,173478,44.136,58.18,24,114,10,0,0.04821,0.0456,0.64776,0.07987,0.17799,1.09368,0.0435,2.63268,0,0,0,361.8222222,48,4.92,1997,0.01056
hudapr97,173484,45.816,59.856,25,115,20,0,0.0587,0.069,0.36696,0.00862,0.08581,0.85932,0.07618,1.97676,0,0,0.00788,232.6222222,39.06666667,3.34,1997,0.00327
hudapr97,173485,45.816,59.856,25,115,10,0.00609,0.04018,0.07782,0.30144,0.00758,0.0606,0.62924,0.04041,1.92955,0,0,0,207.8666667,35.51111111,3.65,1997,0
hudapr97,173495,46.07,57.325,26,116,30,0.02899,0.07857,0.099,0.81672,0.02904,0.20036,1.73704,0,3.73752,0,0,0.01368,333.8666667,54.04444444,7.64,1997,0.00472
hudapr97,173497,46.07,57.325,26,116,10,0.0337,0.07656,0.10614,0.74352,0.02676,0.16355,1.49688,0.03533,3.86154,0,0,0.01116,346.6666667,56.48888889,6.74,1997,0
hudapr97,173506,47.438,59.544,27,117,30,0.00363,0.26293,0.099,1.46736,0.04392,0.18266,2.86524,0.05255,5.33,0,0,0.01728,551.2,69.02222222,12.97,1997,0.01756
hudapr97,173508,47.438,59.544,27,117,10,0.00778,0,0.06432,0.94128,0.018,0.13764,1.46412,0.01524,3.6162,0,0,0.00518,597.3777778,56.04444444,9.59,1997,0
hudapr97,173515,46.998,60.098,28,118,10,0.00778,0.08392,0.2346,0.8868,0.02333,0.14528,1.87992,0.01236,4.0356,0,0,0.00972,484.9333333,78.62222222,11.99,1997,0.01324
hudapr97,173516,46.998,60.098,28,118,2,0,0.10379,0.1542,0.74064,0.01476,0.13211,1.46059,0.00707,3.65256,0,0,0.00468,475,72.13,8.66,1997,0.00577
hudjun98,173046,57.28,50.9,4,185,3,0.021,0.016,0.052,0.29,0.037,0.248,0.906,0.153,1.41472,0,0,0.103,M,M,M,1998,0.013
hudjun98,173047,56.17,52.98,6,187,3,0.003,0,0.073,0.057,0.003,0.06,0.147,0.108,0.37675,0,0,0.04,M,M,M,1998,0.025
hudjun98,202037,44.83,63.27,24,175,40,0.007,0,0.045,0.094,0.046,0.035,0.197,0.348,0.68765,0,0,0,M,M,1.19,1998,0
hudjun98,202041,44.83,63.27,24,175,10,0.033,0,0.063,0.039,0.001,0.065,0,0.004,0.36632,0,0,0.037,M,M,0.35,1998,0.013
hudjun98,202053,49.85,58.71,25,176,50,0.006,0,0.076,0.016,0,0.021,0.023,0.025,0.22676,0,0,0,M,M,0.29,1998,0
hudjun98,202059,49.85,58.71,25,176,10,0,0,0.003,0.018,0.001,0,0.117,0,0.14676,0,0,0,M,M,0.39,1998,0
hudjun98,202199,55.11,54.13,27,178,30,0,0,0.033,0.154,0.039,0.034,0.667,0.065,0.88769,0,0,0.05,M,M,1.54,1998,0
hudjun98,202202,55.11,54.13,27,178,10,0.028,0.025,0.121,0.207,0.037,0.25,0.858,0.152,1.56151,0,0,0,M,M,2.51,1998,0.023
hudjun98,202281,55.61,53.63,28,179,20,0,0,0.083,0.129,0.018,0.073,0.522,0.041,0.73991,0,0,0,M,M,1.41,1998,0.013
hudjun98,202283,55.61,53.63,28,179,10,0,0,0.061,0.086,0.013,0.088,0.328,0.043,0.55617,0,0,0,M,M,0.92,1998,0.014
hudjun98,202391,56.78,52.89,30,181,30,0.004,0,0.078,0.086,0.014,0.029,0.244,0.06,0.46936,0,0,0,M,M,0.93,1998,0.02
hudjun98,202396,56.78,52.89,30,181,10,0.018,0.041,0.172,0.144,0.034,0.161,0.378,0.286,1.03086,0,0,0.069,M,M,1.91,1998,0.03
hudjun98,202535,58.64,50.42,2,183,30,0,0,0.062,0.891,0.052,0.146,1.623,0.017,3.05044,0,0,0,M,M,3.63,1998,0.036
hudjun98,202539,58.64,50.42,2,183,10,0.016,0.019,0.101,1.494,0.068,0.45,1.993,0,3.47179,0,0,0,M,M,5.55,1998,0
hudjun98,202653,52.61,55.2,7,188,50,0,0,0,0.013,0.001,0,0.041,0,0.05981,0,0,0,M,M,M,1998,0
hudjun98,202662,52.61,55.2,7,188,10,0,0,0.012,0.002,0,0.005,0.015,0.003,0.0521,0,0,0,M,M,M,1998,0
hudjun98,202676,47.88,59.53,8,189,40,0.008,0,0.13,0.049,0.014,0.02,0.08,0.098,0.38101,0,0,0.05,M,M,M,1998,0
hudjun98,202683,47.88,59.53,8,189,10,0.015,0.019,0.054,0.04,0.003,0.058,0.06,0.092,0.38197,0,0,0,M,M,M,1998,0.033
hudapr98,175008,45.495,59.511,21,111,4,0,0,0.013,0.089,0,0.024,0.175,0,0.465,0,0,0,M,M,1.32,1998,0
hudapr98,175010,46.102,59.409,21,111,18,0,0,0.064,0.794,0,0.164,2.046,0,4.404,0,0,0,421.2,62.5,6.62,1998,0.025
hudapr98,175013,46.102,59.409,21,111,4,0,0,0.074,0.777,0,0.21,1.852,0,4.329,0,0,0,408.92,47.16,6.2,1998,0.036
hudapr98,175028,46.059,59.596,21,111,4,0,0,0.048,0.477,0,0.132,1.178,0,2.491,0,0,0,M,M,5.01,1998,0.015
hudapr98,175039,47.013,60.07,22,112,4,0,0,0.023,0.336,0,0.09,0.784,0,1.801,0,0,0,M,M,2.37,1998,0
hudapr98,175047,46.575,60.126,22,112,5,0.015,0,0.022,0.333,0,0.105,0.795,0,1.799,0,0,0,M,M,3.27,1998,0
hudapr98,175062,47.163,59.471,22,112,4,0.008,0,0.026,0.481,0,0.125,1.308,0,2.836,0,0,0,M,M,3.95,1998,0
hudapr98,175074,47.261,59.334,22,112,34,0,0,0.04,0.584,0.002,0.113,1.641,0,3.589,0,0,0.017,233.47,37.43,4.71,1998,0.031
hudapr98,175078,47.261,59.334,22,112,5,0.006,0,0.043,0.461,0.002,0.105,1.19,0.014,2.678,0,0,0.058,296.98,39.61,3.82,1998,0
hudapr98,175091,47.359,59.204,22,112,5,0,0,0.042,0.65,0,0.181,1.963,0,3.691,0,0,0,M,M,4.46,1998,0
hudapr98,175096,45.495,59.51,23,113,34,0,0,0.029,0.292,0.002,0.048,0.816,0,1.637,0,0,0,213.35,35.42,2.33,1998,0
hudapr98,175100,45.495,59.51,23,113,4,0.015,0,0.007,0.105,0,0.043,0.226,0,0.58,0,0,0,229.21,40.58,1.01,1998,0
hudapr98,175116,43.337,59.341,24,114,3,0,0,0.023,0.141,0,0.065,0.283,0,0.633,0,0,0,M,M,1.34,1998,0.014
hudapr98,175125,43.536,62.488,26,116,28,0,0,0.003,0.026,0.002,0.016,0.086,0,0.198,0,0,0,108,15.03,0.31,1998,0
hudapr98,175129,43.536,62.488,26,116,4,0.008,0,0,0.039,0.006,0.027,0.108,0.017,0.25,0,0,0,115.51,19.91,0.47,1998,0
hudapr98,200011,43.147,65.033,8,98,3,0.025,0,0.069,0.2,0.013,0.096,0.499,0.028,1.064,0,0,0.018,M,M,1.86,1998,0
hudapr98,200017,43.151,65.277,8,98,23,0.017,0,0.038,0.169,0.013,0.069,0.533,0,0.885,0,0,0,284,60.81,1.55,1998,0
hudapr98,200020,43.151,65.277,8,98,3,0.009,0,0.027,0.04,0,0.022,0.068,0,0.237,0,0,0,126.92,21.49,0.58,1998,0
hudapr98,200030,43.001,65.286,8,98,4,0.009,0,0.036,0.053,0,0.03,0.123,0,0.324,0,0,0,M,M,0.69,1998,0
hudapr98,200039,42.455,65.293,8,98,3.5,0.011,0,0.059,0.179,0.003,0.121,0.359,0,0.767,0,0,0,M,M,2.16,1998,0.016
hudapr98,200048,42.27,65.29,8,98,3,0,0,0.01,0.166,0.002,0.068,0.21,0,0.465,0,0,0,M,M,1.83,1998,0
hudapr98,200059,42.078,65.3,9,99,4,0.004,0,0.026,0.132,0.003,0.043,0.163,0,0.478,0,0,0,M,M,2.8,1998,0
hudapr98,200074,41.6,65.305,9,99,4,0,0,0,0.112,0,0.048,0.196,0,0.364,0,0,0,M,M,1.29,1998,0
hudapr98,200089,41.519,65.21,9,99,5,0,0,0.028,0.135,0,0.089,0.191,0,0.431,0,0,0.06,M,M,0.98,1998,0
hudapr98,200100,41.505,64.287,9,99,44,0.026,0,0.065,0.288,0.006,0.176,0.337,0.064,1.02,0,0,0.242,296.88,42.72,4.54,1998,0.018
hudapr98,200105,41.505,64.287,9,99,4,0.01,0,0.056,0.607,0.08,0.144,1.754,0.051,2.995,0,0,0,412.44,68.74,2.1,1998,0
hudapr98,200121,41.491,63.312,9,99,2,0.026,0,0.062,0.278,0.007,0.166,0.328,0.056,0.92,0,0,0.216,M,M,2.55,1998,0
hudapr98,200136,41.19,63.069,10,100,9,0.004,0.042,0.058,0.38,0.079,0.105,1.37,0.096,1.994,0,0,0,M,M,2.93,1998,0
hudapr98,200148,42.193,63.524,10,100,34,0.024,0,0.078,0.453,0.075,0.135,1.156,0.061,2.234,0,0,0,255.97,39.23,3.52,1998,0.004
hudapr98,200152,42.193,63.524,10,100,4,0.022,0,0.074,0.448,0.073,0.13,0.935,0.055,1.894,0,0,0,221.29,35.86,3.44,1998,0.005
hudapr98,200168,42.361,64.055,11,101,5,0.011,0,0.018,0.198,0.03,0.058,0.514,0,0.944,0,0,0,M,M,1.62,1998,0
hudapr98,200179,42.45,64.111,11,101,4,0,0,0.017,0.272,0.02,0.082,0.841,0,1.415,0,0,0,M,M,2.14,1998,0
hudapr98,200185,42.597,64.237,11,101,45,0.016,0,0.103,0.715,0.053,0.217,2.312,0,4.04,0,0,0,282.6,50.76,5.77,1998,0
hudapr98,200191,42.597,64.237,11,101,4,0,0,0.088,0.713,0.056,0.156,2.369,0,3.792,0,0,0,M,M,6.11,1998,0
hudapr98,200200,43.149,64.37,11,101,5,0.029,0,0.065,0.494,0.041,0.149,1.167,0,2.3,0,0,0,M,M,3.91,1998,0
hudapr98,200212,43.43,63.518,11,101,5,0.009,0,0.048,0.404,0.02,0.16,1.066,0.015,1.994,0,0,0.041,M,M,2.93,1998,0.005
hudapr98,200219,44.241,63.273,14,104,14,0.008,0,0,0.081,0,0.022,0.186,0,0.352,0,0,0,M,M,0.78,1998,0
hudapr98,200226,44.159,63.191,14,104,44,0,0,0.036,0.614,0,0.137,1.96,0,3.59,0,0,0,358.72,41.68,4.46,1998,0.027
hudapr98,200231,44.159,63.191,14,104,5,0.005,0,0.024,0.237,0,0.06,0.754,0,1.276,0,0,0,220.69,24.4,2.16,1998,0
hudapr98,200242,44.064,63.089,14,104,4,0,0,0.025,0.738,0,0.203,2.346,0,4.09,0,0,0,M,M,5.43,1998,0.024
hudapr98,200256,43.456,62.448,14,104,3,0,0,0,0.13,0.014,0.046,0.426,0,0.67,0,0,0,M,M,0.94,1998,0
hudapr98,200264,43.289,62.268,14,104,5,0.008,0,0.011,0.162,0.02,0.05,0.448,0,0.793,0,0,0,M,M,1.5,1998,0
hudapr98,200276,43.523,62.525,15,105,24,0.011,0,0.01,0.149,0.019,0.055,0.472,0.007,0.845,0,0,0.011,188.33,32.09,1.3,1998,0
hudapr98,200279,43.523,62.525,15,105,5,0,0,0,0.134,0.012,0.067,0.425,0,0.684,0,0,0,157.84,24.86,1.4,1998,0
hudapr98,200289,43.11,62.06,16,106,3,0,0,0,0.094,0.017,0.05,0.285,0,0.451,0,0,0,M,M,0.89,1998,0
hudapr98,200304,42.537,61.405,16,106,4,0.027,0,0.039,0.228,0.032,0.113,0.626,0,1.225,0,0,0.092,M,M,2.04,1998,0
hudapr98,200316,42.321,61.241,16,106,33,0,0,0.034,0.39,0.042,0.081,1.03,0,1.75,0,0,0.09,218.08,34.8,3.65,1998,0
hudapr98,200320,42.321,61.241,16,106,4,0.012,0,0.033,0.334,0.033,0.165,0.71,0,1.444,0,0,0.066,258.39,40.03,2.8,1998,0.016
hudapr98,200337,41.347,60.449,17,107,5,0.012,0,0.077,0.579,0.048,0.17,0.616,0,1.397,0,0,0.123,M,M,5.31,1998,0
hudapr98,200345,44.24,63.27,17,107,4,0.015,0,0.009,0.04,0,0.016,0.084,0,0.226,0,0,0,M,M,0.51,1998,0
hudapr98,200356,44.24,62.112,18,108,5,0,0,0.04,0.936,0.021,0.231,2.465,0,5.074,0,0,0,M,M,8.79,1998,0.036
hudapr98,200363,44.203,61.417,18,108,36,0.017,0,0.081,1.749,0.108,0.345,3.334,0,6.732,0,0,0,514.3,82.22,13.59,1998,0.068
hudapr98,200367,44.203,61.417,18,108,6,0,0,0,0.238,0.002,0.064,0.511,0,0.975,0,0,0,301.3,36.7,2.05,1998,0
hudapr98,200378,44.181,60.27,18,108,6,0,0,0,0.981,0,0,3.115,0,5.211,0,0,0,M,M,8.11,1998,0
hudapr98,200388,44.166,59.336,19,109,6,0,0,0,0.644,0.039,0.093,0.959,0,1.976,0,0,0,M,M,6.62,1998,0
hudapr98,200401,44.08,59.069,19,109,4,0,0,0.035,0.996,0.038,0.261,2.168,0,4.181,0,0,0,M,M,8.19,1998,0.062
hudapr98,200412,44.489,58.508,19,109,34,0,0,0.024,0.801,0.002,0.115,2.178,0,3.881,0,0,0,M,M,4.84,1998,0.071
hudapr98,200414,44.489,58.508,19,109,5,0,0,0.048,0.739,0.003,0.147,2.276,0,3.953,0,0,0,362.26,44.35,5.05,1998,0.057
hudapr98,200431,43.282,57.365,20,110,8,0.026,0,0.379,0.282,0.067,0.224,0.361,0.357,1.857,0,0,0.259,M,M,2.63,1998,0.015
hudapr98,200446,43.469,57.501,20,110,6,0.045,0.039,0.616,1.035,0.078,0.519,3.038,0.495,6.375,0,0,0.467,M,M,6.88,1998,0.038
hudapr98,200456,44.08,58.104,20,110,51,0,0,0.075,1.492,0.097,0.238,2.911,0,5.556,0,0,0,672.12,84.34,14.66,1998,0.112
hudapr98,200462,44.08,58.104,20,110,5,0,0,0.016,0.417,0.027,0.072,0.75,0,1.405,0,0,0.032,332.62,37.18,4.46,1998,0.014
hudapr98,200470,44.289,58.305,20,110,4,0,0,0.027,0.965,0.077,0.135,1.173,0,2.481,0,0,0,M,M,8.93,1998,0
hudapr98,200479,45.096,59.106,20,110,5,0,0,0,0.248,0,0.048,0.581,0,1.134,0,0,0,M,M,2.76,1998,0
hudapr98,200489,45.297,59.309,21,111,5,0,0,0.033,0.776,0,0.212,2.217,0,3.94,0,0,0,M,M,7.26,1998,0.032
hudapr98,200499,45.395,59.42,21,111,1,0,0,0,0.146,0,0.031,0.269,0,0.558,0,0,0,M,M,1.73,1998,0
mirc98oct,1,-35.86,73.07,16,289,0,0.0079704,0,0.138672,1.613376,0.0289728,0.312228,4.650534,0,9.551124,0,0,0,M,M,12.67,1998,0.01116
mirc98oct,5,-35.7,73.328,16,289,0,0.0217728,0,0.0781488,0.9756288,0.0058176,0.2504196,2.694384,0,5.137308,0,0,0,M,M,6.96,1998,0
mirc98oct,6,-35.7,73.328,16,289,12,0,0.1017792,0.0602712,0.8232192,0.0193536,0.23364,2.568132,0.1387728,4.9041432,0,0,0,M,M,7.22,1998,0.0075888
mirc98oct,7,-35.7,73.328,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
mirc98oct,9,M,M,16,289,19,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1998,M
mirc98oct,15,-35.7,73.328,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
mirc98oct,16,-36.674,73.399,17,290,0,0,0,0.1130184,0.5599296,0.0020736,0.3944268,1.930068,0.08104464,4.2466032,1.470221429,0,0,M,M,6.88,1998,0.0176328
mirc98oct,17,-36.7,73.685,17,290,0,0.00832032,0,0.0343728,0.4186944,0.0196992,0.1839384,1.13778,0,3.0126096,0,0,0,M,M,4.13,1998,0
mirc98oct,19,-36.7,73.685,17,290,5,0.02054808,0,0.034452,0.5438016,0.0223488,0.1886112,1.362312,0.0572976,3.215124,0,0,0,M,M,6,1998,0
mirc98oct,21,-36.7,73.685,17,290,25,0,0,0.0522288,0.61056,0.0277632,0.1023768,1.61784,0.0046368,3.8880072,0,0,0,M,M,6.32,1998,0
mirc98oct,23,-36.7,73.685,17,290,17,0.0037908,0,0.056376,0.775584,0.026496,0.17523,2.22831,0.0685584,4.5916992,0,0,0,M,M,6.78,1998,0
mirc98oct,25,-36.7,73.685,17,290,10,0.0064152,0,0.060912,0.8569728,0.0342144,0.220896,1.800036,0.0056304,4.1843736,0,0,0,M,M,6.06,1998,0
mirc98oct,27,-37.003,73.774,18,291,0,0,0,0,0.1842048,0,0.1066248,0.707238,0,1.4610024,0,0,0,M,M,1.93,1998,0
mirc98oct,29,-37.003,73.774,18,291,3,0,0,0,0.1509696,0,0.0985536,0.605934,0,1.2866832,0,0,0,M,M,1.49,1998,0
mirc98oct,31,-37.003,73.774,18,291,5,0,0,0,0.1273536,0,0.0713664,0.466452,0,0.9730512,0,0,0,M,M,1.32,1998,0
mirc98oct,33,-37.003,73.774,18,291,10,0,0,0,0.093888,0,0.0575604,0.348516,0,0.7263432,0,0,0,M,M,1.06,1998,0
mirc98oct,35,-37.003,73.774,18,291,17,0,0,0,0.0885312,0,0.064782,0.399546,0,0.8198784,0,0,0,M,M,1.07,1998,0
mirc98oct,37,-37.003,73.774,18,291,22,0,0,0,0.114624,0,0.06372,0.53487,0,1.0848816,0,0,0,M,M,1.32,1998,0
mirc98oct,39,-37.003,73.774,18,291,25,0,0,0,0.150336,0,0.0439668,0.524664,0,1.0265904,0,0,0,M,M,1.47,1998,0
mirc98oct,41,-37.003,73.774,18,291,40,0.0171072,0.00214272,0,0.2310336,0,0.0560736,0.906822,0,1.5663384,0,0,0,M,M,1.89,1998,0
mirc98oct,43,-37.003,73.774,18,291,50,0,0,0,0.1415808,0,0.0257004,0.571536,0,0.9853272,0,0,0,M,M,1.4,1998,0
mirc98oct,45,-36.867,73.916,19,292,0,0,0,0.0289008,0.310752,0.0487872,0.1735308,1.029294,0.0052992,2.293632,0,0,0,M,M,4.55,1998,0
mirc98oct,47,-36.867,73.916,19,292,3,0.00299376,0,0.0348624,0.447264,0.0916992,0.2918376,1.4931,0.010459296,2.832984,0,0,0,M,M,3.95,1998,0
mirc98oct,49,-36.867,73.916,19,292,5,0,0,0.041472,0.521856,0.006912,0.3553452,1.592514,0,3.226212,0,0,0,M,M,3.89,1998,0
mirc98oct,51,-36.867,73.916,19,292,7,0,0,0.0355104,0.4954176,0.061632,0.2716596,1.68021,0.0523296,2.8969776,0,0,0,M,M,4.12,1998,0
mirc98oct,53,-36.867,73.916,19,292,10,0,0,0.086184,0.436896,0.0013824,0.1350864,1.42128,0.0109296,2.7944928,0,0,0,M,M,3.59,1998,0
mirc98oct,55,-36.867,73.916,19,292,17,0,0,0.0903312,0.4049856,0.0029376,0.1074744,1.541106,0.06769728,3.1274496,0,0,0,M,M,3.9,1998,0.0220968
mirc98oct,57,-36.867,73.916,19,292,25,0.02678832,0,0.0724464,0.393696,0.0033408,0.094518,1.603476,0.06885648,2.7285984,0,0,0,M,M,3.91,1998,0.0097092
mirc98oct,59,-36.867,73.916,19,292,33,0,0,0.0786672,0.4157568,0.0036288,0.097704,1.664712,0.07130736,3.1470912,0,0,0,M,M,3.88,1998,0.0098208
mirc98oct,61,-36.867,73.916,19,292,50,0.0064152,0,0.0360288,0.1495296,0,0.0314352,0.579852,0,1.2354408,0,0,0,M,M,1.58,1998,0
mirc98oct,63,-36.867,73.916,19,292,75,0.00400464,0,0.002592,0.0374976,0,0.008496,0.254016,0,0.5125032,0,0,0,M,M,0.53,1998,0
mirc98oct,65,-36.867,73.916,19,292,100,0,0,0,0.03024,0,0.0070092,0.221508,0,0.3626568,0,0,0,M,M,0.49,1998,0
mirc98oct,67,-36.827,73.971,19,292,0,0.0056376,0,0.0340848,1.4611968,0.0998784,0.4082328,3.827628,0.20481408,6.2078544,0,0,0,M,M,M,1998,0
mirc98oct,69,-36.144,73.41,20,293,0,0.03505032,0.2397168,0.2139696,2.3711616,0.0450432,0.7310808,8.227926,0.814752,10.6313328,0,0,0,M,M,18.85,1998,0
mirc98oct,71,-36.144,73.41,20,293,3,0,0,0.2039904,1.4241024,0.0009216,0.1949832,3.262896,0.0582912,9.0221472,0,0,0,M,M,18.23,1998,0
mirc98oct,73,-36.144,73.41,20,293,5,0,0,0.1303776,2.2824576,0.0321408,0.4851216,6.808536,0,14.297184,0,0,0,M,M,18.27,1998,0.0084816
mirc98oct,75,-36.144,73.41,20,293,7,0,0,0.114048,2.4021504,0.0436608,0.5174064,6.692868,0,12.816144,0,0,0,M,M,17.78,1998,0
mirc98oct,77,-36.144,73.41,20,293,10,0,0,0.2135808,2.4609024,0.0125568,0.490644,7.72632,0.781632,12.6304992,0,0,0,M,M,17.92,1998,0
mirc98oct,79,-36.144,73.41,20,293,17,0.0497664,0,0.1693872,2.028672,0.0330048,0.363204,6.014358,0,10.34748,0,0,0.0864,M,M,17.27,1998,0.0075888
mirc98oct,81,-36.144,73.41,20,293,25,0.0225504,0,0.0338256,0.1928448,0,0.036108,0.664524,0,1.3613688,0,0,0,M,M,2.16,1998,0.0015624
mirc98oct,83,-36.144,73.41,20,293,50,0,0,0,0.00436032,0,0,0.12852,0,0.13266,0,0,0,M,M,0.26,1998,0
mirc98oct,85,-36.144,73.41,20,293,75,0,0,0,0.003168,0,0,0.195804,0,0.1976832,0,0,0,M,M,0.34,1998,0
mirc98oct,89,-36.136,73.415,20,293,0,0.0021384,0,0.346032,2.7214272,0,0.70092,8.21583,0.9015264,11.7804456,0,0,0,M,M,M,1998,0.0060264
mirc98oct,91,-36.502,73.122,21,294,0,0.0064152,0,0.079056,1.3241664,0.026496,0.3755232,3.560382,0,7.4810736,0,0,0,M,M,M,1998,0.003348
mirc98oct,93,-36.502,73.122,21,294,0,0,0,0.04647456,1.4625792,0.0070272,0.3521592,4.26762,0.0682272,8.4827952,0,0,0,M,M,9.27,1998,0
mirc98oct,95,-36.502,73.122,21,294,3,0,0,0.0471744,1.3413888,0.0067968,0.3215736,3.305232,0,7.2366624,0,0,0,M,M,11.4,1998,0
mirc98oct,97,-36.502,73.122,21,294,5,0,0,0.0072576,1.1411712,0.0059904,0.3186,3.287088,0,6.6998448,0,0,0,M,M,11.3,1998,0
mirc98oct,99,-36.502,73.122,21,294,8,0,0,0.06008256,1.3441536,0.0058752,0.280368,3.245508,0.0357696,7.46856,0,0,0,M,M,11.57,1998,0
mirc98oct,101,-36.502,73.122,21,294,10,0,0,0.114048,1.3728384,0.00576,0.2408616,3.65148,0,8.3565504,0,0,0,M,M,11.67,1998,0
mirc98oct,103,-36.502,73.122,21,294,17,0,0,0.0111456,1.0358784,0,0.189036,3.479112,0,7.1899344,0,0,0,M,M,11.26,1998,0.0129456
mirc98oct,105,-36.502,73.122,21,294,25,0,0,0.0145152,0.9990144,0,0.1491048,2.867508,0,6.9741936,0,0,0,M,M,10.51,1998,0.0183024
mirc98oct,107,-36.502,73.122,21,294,50,0,0,0,0.012096,0,0,0.297108,0,0.3955248,0,0,0,M,M,0.75,1998,0
mirc98oct,111,-36.513,73.133,21,294,0,0,0,0.0629856,1.1950848,0.0066816,0.186912,2.689848,0,6.6529584,0,0,0,M,M,11.91,1998,0
mirc98oct,113,-36.525,73.185,22,295,0,0,0,0.0703728,1.329408,0.0081792,0.2659248,3.30372,0.03769056,8.3632032,0,0,0,M,M,11.64,1998,0
mirc98oct,115,-36.525,73.185,22,295,3,0,0,0.137376,1.593216,0.0329472,0.333468,4.0068,0.06438528,8.0692128,0,0,0,M,M,14.18,1998,0
mirc98oct,117,-36.525,73.185,22,295,5,0,0,0.0969408,1.7629056,0.0049536,0.299484,3.658284,0.0516672,8.2895472,0,0,0,M,M,14.52,1998,0
mirc98oct,119,-36.525,73.185,22,295,10,0,0,0.08387712,1.6399872,0.0321408,0.2319408,3.779244,0,8.4465216,0,0,0,M,M,14.39,1998,0
mirc98oct,121,-36.525,73.185,22,295,17,0,0,0.0637632,1.2016512,0.0052992,0.1860624,3.276504,0,7.584984,0,0,0.03456,M,M,13.97,1998,0
mirc98oct,123,-36.525,73.185,22,295,25,0,0,0.0495072,1.0175616,0.00479232,0.197532,3.219048,0.03928032,6.6998448,0,0,0.040716,M,M,11.91,1998,0.00696384
mirc98oct,125,-36.525,73.185,22,295,50,0,0,0,0.1464192,0,0.0152928,0.644868,0,1.015344,0,0,0,M,M,1.83,1998,0
mirc98oct,127,-36.527,73.178,22,295,0,0,0,0.0648,1.3791744,0.0393984,0.3555576,2.787372,0,6.6466224,0,0,0,M,M,10.33,1998,0.0754416
mirc98oct,129,-36.528,73.179,22,295,0,0,0,0.0702432,1.3595904,0.038016,0.384444,2.580984,0,6.4782432,0,0,0,M,M,M,1998,0
mirc98oct,131,-36.401,73.138,23,296,0,0,0,0.225504,4.5431424,0.3034368,1.0603008,12.40596,0.2801952,19.7206416,0,0,0,M,M,28.57,1998,0
mirc98oct,133,-36.401,73.138,23,296,3,0,0,0.1928448,3.3236352,0.1322496,0.407808,7.222068,0.1384416,15.856632,0,0,0,M,M,21.94,1998,0
mirc98oct,135,-36.401,73.138,23,296,5,0,0,0.1767744,4.2955776,0.2918016,0.554364,8.801352,0.2212416,18.7295328,0,0,0,M,M,22.97,1998,0
mirc98oct,137,-36.401,73.138,23,296,10,0,0,0.1897344,3.6185472,0.238464,0.4366944,7.687008,0.1967328,15.128784,0,0,0,M,M,21.05,1998,0
mirc98oct,139,-36.401,73.138,23,296,17,0.0069984,0,0.1456704,3.1734144,0.3694464,0.4804488,7.6356,0,16.510032,0,0,0,M,M,24.03,1998,0
mirc98oct,141,-36.401,73.138,23,296,25,0,0,0.1176768,2.9089152,0.1419264,0.3411144,5.777352,0.0775008,14.1330816,0,0,0,M,M,20.15,1998,0
mirc98oct,143,-36.334,73.252,24,297,0,0.1018656,0,0.0474336,2.2034304,0.0716544,0.556488,3.940272,0,8.7200784,0,0,0,M,M,14.45,1998,0.015624
mirc98oct,145,-36.335,73.237,24,297,3,0.0820368,0,0.0404352,1.178496,0.049536,0.301608,2.295972,0,4.8606624,0,0,0,M,M,10.27,1998,0
mirc98oct,147,-36.335,73.237,24,297,5,0.11664,0,0.0580608,1.3972608,0.0133632,0.301608,2.322432,0,5.1389712,0,0,0,M,M,12.72,1998,0.0075888
mirc98oct,149,-36.335,73.237,24,297,7,0,0,0.010368,2.1572352,0.036864,0.3215736,3.68172,0.04948128,7.4539872,0,0,0,M,M,14.42,1998,0.0147312
mirc98oct,151,-36.335,73.237,24,297,10,0,0,0.0572832,2.0547072,0.06912,0.248508,4.064256,0,8.0921808,0,0,0,M,M,16.14,1998,0
